date,ICPI
2020-11-22,1.3404807890641401
2020-11-23,1.75397990547366
2020-11-24,1.303000216142845
2020-11-25,1.343199262307469
2020-11-26,1.853790180057854
2020-11-27,1.3883944155679993
2020-11-28,1.6223398357175092
2020-11-29,1.904044496051026
2020-11-30,1.8914085828895917
2020-12-01,1.6281755828236153
2020-12-02,1.6060189743212983
2020-12-03,2.1812637634196355
2020-12-04,2.142907616619213
2020-12-05,1.733063941732876
2020-12-06,1.7430748721172957
2020-12-07,2.159649078113559
2020-12-08,1.926052959051013
2020-12-09,1.9839696192240224
2020-12-10,1.4283396657163885
2020-12-11,1.966048164850271
2020-12-12,1.7819044272590898
2020-12-13,1.8650668631704954
2020-12-14,2.095770629336088
2020-12-15,2.2409474820994486
2020-12-16,1.9669753399414918
2020-12-17,1.8053901297223671
2020-12-18,1.745950985322974
2020-12-19,1.8091678496087429
2020-12-20,1.4070849033240425
2020-12-21,1.5808326247669473
2020-12-22,1.1606438703300603
2020-12-23,0.8508286460315478
2020-12-24,0.7282402556830969
2020-12-25,0.8684389795673664
2020-12-26,1.1171836081049682
2020-12-27,1.2007579184345507
2020-12-28,0.9143608540388071
2020-12-29,1.07339717546193
2020-12-30,1.1219378376704026
2020-12-31,0.9409070589349134
2021-01-01,0.9354612173791178
2021-01-02,1.7841460869542536
2021-01-03,1.8360893168215553
2021-01-04,2.0443348861595605
2021-01-05,1.767583230875681
2021-01-06,1.8120270266003113
2021-01-07,1.576738504122622
2021-01-08,1.7497720149764335
2021-01-09,1.7035675211988208
2021-01-10,1.7189278004688857
2021-01-11,2.013909537593146
2021-01-12,1.6422676435521806
2021-01-13,1.8054010731527432
2021-01-14,1.957678339859289
2021-01-15,1.8560377419048113
2021-01-16,1.3583327606482771
2021-01-17,1.5850165582147973
2021-01-18,1.8379711820556943
2021-01-19,1.8670393804178336
2021-01-20,1.7867890138131957
2021-01-21,2.0727459792759233
2021-01-22,2.1058640542954663
2021-01-23,2.0311446530741057
2021-01-24,1.864209605978506
2021-01-25,2.416090656053005
2021-01-26,1.983332467270266
2021-01-27,1.9793935753871075
2021-01-28,2.1340771355362884
2021-01-29,2.497599612832963
2021-01-30,2.37559851935068
2021-01-31,2.3941841505495436
2021-02-01,2.6119626307618
2021-02-02,2.500900326947082
2021-02-03,2.1335002019898583
2021-02-04,2.1269265031744684
2021-02-05,1.790838955875465
2021-02-06,1.7638276165896853
2021-02-07,1.4128695772466642
2021-02-08,1.7147891485766467
2021-02-09,1.734787160453584
2021-02-10,1.8197709515365899
2021-02-11,1.068495428307236
2021-02-12,1.2905888766744074
2021-02-13,1.5270690105606097
2021-02-14,1.9362995782768317
2021-02-15,2.423183085599764
2021-02-16,2.438756253753836
2021-02-17,2.6252261349118604
2021-02-18,3.1713283352573205
2021-02-19,3.703317969495255
2021-02-20,3.6601387149438835
2021-02-21,3.5152601628737288
2021-02-22,3.6881137399736064
2021-02-23,3.343330168860239
2021-02-24,3.1502399014327063
2021-02-25,3.466109891097754
2021-02-26,3.461920193696207
2021-02-27,3.5578814768856937
2021-02-28,3.7119598353741505
2021-03-01,3.7175953343788732
2021-03-02,3.254605370327971
2021-03-03,2.851507477630135
2021-03-04,2.9068504588453172
2021-03-05,2.9415272828479586
2021-03-06,2.798787844449959
2021-03-07,2.8568739902833014
2021-03-08,3.3256210794934487
2021-03-09,3.014738681681861
2021-03-10,2.6773630878657
2021-03-11,2.4257473830087704
2021-03-12,2.506181562967834
2021-03-13,2.8640255898501783
2021-03-14,2.7445459018381095
2021-03-15,2.7259923428421704
2021-03-16,2.8197248187216406
2021-03-17,2.485672163598146
2021-03-18,2.4712194006178785
2021-03-19,2.3392833739710137
2021-03-20,2.3031740887184173
2021-03-21,2.126120141099715
2021-03-22,2.554194780955267
2021-03-23,2.595356412373804
2021-03-24,2.6096915584427864
2021-03-25,2.424057861657003
2021-03-26,2.473233505934041
2021-03-27,2.38592823587673
2021-03-28,2.3156726630253655
2021-03-29,2.6597208162344037
2021-03-30,2.1256859711683114
2021-03-31,1.7863548590422913
2021-04-01,1.9622358947507454
2021-04-02,1.8139563740039237
2021-04-03,1.9616930477749677
2021-04-04,2.093664012117544
2021-04-05,2.3440442258639846
2021-04-06,1.7161520484777166
2021-04-07,1.4976656895649314
2021-04-08,1.831347654602056
2021-04-09,1.6344959988514947
2021-04-10,1.6317138592799267
2021-04-11,2.0860685745957595
2021-04-12,2.076223435135782
2021-04-13,1.7944406086895006
2021-04-14,1.8673739077160647
2021-04-15,1.8477273657120767
2021-04-16,1.888714633418862
2021-04-17,2.2146664912641776
2021-04-18,2.265000120272509
2021-04-19,2.6587121203918134
2021-04-20,2.2477930483331625
2021-04-21,2.0235831011720538
2021-04-22,2.295909922902492
